title,full_text,link,date
С 21 сентября объявили частичную мобилизацию,"Президент объявил в стране частичную мобилизацию. Он постановил призвать граждан РФ на военную службу по мобилизации в Вооруженные Силы РФ. Те, кого так призвали, имеют статус военнослужащих по контракту.
Основания увольнения с военной службы граждан, которых на нее призвали по мобилизации, и военнослужащих по контракту такие:
Эти основания действуют в период частичной мобилизации.
Обеспечить призыв обязаны высшие должностные лица субъектов РФ. Количество граждан и сроки определит Минобороны для каждого региона.
Отсрочка от призыва полагается тем, кто трудится в организациях оборонно-промышленного комплекса. Право на нее есть только во время работы на этих предприятиях. Правительство установит категории таких граждан и порядок предоставления отсрочки.
Указ главы государства вступил в силу 21 сентября. В нем есть и другие положения.
",https://www.consultant.ru/legalnews/20368/,2022-9-21
Доведение техникуму госзадания на организацию питания суд счел незаконным,"Учредитель довел техникуму госзадание на организацию питания студентов. Контролеры и суд решили, что он не мог так поступить:
Выплаты работникам столовой и оплату коммунальных для ее работы из субсидии на задание признали неправомерными расходами.
Ранее суды отмечали: обеспечение питанием не предусмотрено во ФГОС, оно не входит в услугу образования, поэтому его не финансируют из субсидии на задание. Выводы поддерживал ВС РФ, например, в 2018 и 2019 годах.
",https://www.consultant.ru/legalnews/20353/,2022-9-21
Организация добилась в суде уточнения ИНН в платежке на перечисление взносов,"Страхователь перечислил взносы. В поле для ИНН плательщика указал не свой номер, а номера работников. Налоговики потребовали погасить недоимку. Организация просила уточнить платеж путем исправления ИНН. Налоговики оставили заявление без ответа. Спор дошел до суда.
Арбитры поддержали организацию. Они указали:
",https://www.consultant.ru/legalnews/20337/,2022-9-21
"Суды отменили выговор за прогул, поскольку работник обращался в медпункт","Сотрудник отсутствовал на работе в течение дня с 8.30 до 12.45 и с 16.00 до 16.50. Он объяснил, что обращался в медпункт из-за плохого самочувствия. Ему объявили выговор. Сотрудник обратился в суд.
Три инстанции признали наказание незаконным. Работник отсутствовал по уважительной причине, поскольку не мог выполнять обязанности из-за болезни. Не приняли довод работодателя, что сотрудник не обращался в скорую помощь и его признали трудоспособным. По состоянию здоровья он нуждался в этот день в медпомощи.
Какие еще причины отсутствия на работе признают уважительными, подскажет готовое решение.
",https://www.consultant.ru/legalnews/20354/,2022-9-21
ВС РФ напомнил: отсрочка платежа не меняет квалификацию денежного требования к банкроту,"Комбинату поставили товар и дали отсрочку оплаты. В ее период возбудили дело о банкротстве комбината. Затем компания погасила долг за него и попросила суд взыскать эти деньги с комбината, ведь ее требование текущее, а не реестровое. Три инстанции поддержали компанию.
ВС РФ не согласился. Денежное требование, которое возникло до возбуждения дела о банкротстве, нельзя считать текущим. Это касается и случаев, когда срок исполнения такого требования истек после данной процедуры.
Для квалификации требований нужно учитывать день поставки товара и дату возбуждения дела. ВС РФ отмечал это и ранее. Не имеют значения отсроченная дата платежа и день фактического погашения долга.
ВС РФ направил дело на новое рассмотрение. Суды проверят, на какую сумму долга, который погасила компания, комбинату поставили товары до возбуждения дела. В зависимости от этого суды решат, в какой части отказать в удовлетворении иска.
",https://www.consultant.ru/legalnews/20366/,2022-9-21
"В здании медуслуги оказывали только вне ОМС — суд решил, что за счет ОМС его содержать нельзя","Медорганизация оплатила из средств ОМС работы по техобслуживанию охранно-пожарной сигнализации. Система была в здании, в котором медпомощь оказывали только вне программы обязательного страхования. Контролеры и суд сочли траты нецелевыми.
Отметим, по правилам ОМС расходы на содержание недвижимости относят к необходимым, если ее используют при оказании медпомощи. Эту норму надо применять с учетом общего принципа: целевые средства можно тратить только на программу ОМС.
",https://www.consultant.ru/legalnews/20365/,2022-9-21
С 2023 года действуют правила ограничения и возобновления доступа к бухотчетности из информресурса,"Правительство установило, что с 1 января следующего года могут ограничить доступ к сведениям из информресурса бухотчетности, если организация:
Для ограничения или возобновления доступа организации нужно подать заявление. Ограничение станут применять к бухотчетности за все или некоторые отчетные периоды либо с отчетного периода, отмеченного в заявлении. Если аудит обязателен, ограничение коснется и аудиторского заключения.
Доступ ограничат и по решению:
",https://www.consultant.ru/legalnews/20364/,2022-9-21
"Суд: все этапы медосвидетельствования надо проводить по адресу, который указан в лицензии","Проверка выявила, что клиника выполняла психиатрическое освидетельствование работников в помещении другого медцентра. Суд привлек общество к ответственности за нарушение лицензионных требований и вынес предупреждение. Апелляция решение первой инстанции поддержала.
Медорганизация считала, что не нарушила закон, т.к. заседание врачебной комиссии проводили по адресу клиники. Однако суды отклонили этот довод: работник должен присутствовать при освидетельствовании.
Общество ссылалось также на приказ о мобильной бригаде. Суд указал: мобильные бригады создают для первичной медико-санитарной помощи, а не для психиатрического освидетельствования.
",https://www.consultant.ru/legalnews/20363/,2022-9-21
ИП на УСН: бухгалтерам указали на нюанс при уменьшении налога на взносы,"ФНС рассмотрела такую ситуацию: ИП на УСН с объектом ""доходы"" заключил договоры ГПД с физлицами. Однако работы по ним не выполняли, услуги не оказывали, никаких выплат от ИП физлицам также не было.
Из разъяснения ведомства следует: в такой ситуации ИП вправе уменьшить налог на УСН на все взносы, уплаченные за себя. 50%-ное ограничение для уменьшения не применяют.
",https://www.consultant.ru/legalnews/20361/,2022-9-21
Контролеры напомнили: в извещение о госзакупке нужно включать проектную документацию полностью,"Участник пожаловался, что в извещении о закупке капремонта разместили не все разделы проектной документации.
Заказчик пояснил: необходимые сведения об объекте закупки есть в основных разделах проекта. Их разместили в составе извещения. Этого достаточно, чтобы участник мог сформировать предложение.
Контролеры нашли нарушение. По Закону N 44-ФЗ для описания объекта закупки проектную документацию нужно размещать полностью.
В практике есть пример, когда заказчик также не разместил один из разделов проекта. Он полагал, что в нем нет нужных для подачи заявки сведений. Контролеры подход не поддержали.
",https://www.consultant.ru/legalnews/20344/,2022-9-21
Декларацию по налогу на прибыль за 2022 год нужно подать по обновленной форме,"ФНС изменила форму отчетности по налогу на прибыль, порядок ее заполнения и формат представления в электронном виде. Поправки нужно применять с отчетности за текущий год.
Так, в лист 03 декларации добавили строку, где нужно отражать дивиденды, которые начислили международным холдинговым компаниям (МХК) по ставке 5%.
Лист 04 дополнили кодами доходов МХК, среди которых:
Необходимость в этих поправках появилась из-за изменений в налогообложении МХК, которые вступят в силу со следующего года.
",https://www.consultant.ru/legalnews/20362/,2022-9-20
Ипотека в долевом строительстве: ограничат выдачу кредитов с низким первоначальным взносом,"ЦБ РФ установил надбавки к коэффициентам риска по рублевым кредитам с первоначальным взносом не выше 10% на покупку физлицами объектов долевого строительства. Надбавки в размере 2,0 будут действовать для кредитных и процентных требований, которые возникнут с 1 декабря. Показатель долговой нагрузки заемщика не имеет значения.
Это ограничит выдачу ипотечных кредитов с низким первоначальным взносом (или без него) на финансирование долевого строительства. Таким образом, у банков станет меньше рисков.
",https://www.consultant.ru/legalnews/20359/,2022-9-20
"Напомнили, по каким кодам КОСГУ учитывают расходы на вывоз отходов производства и ТКО","По правилам КОСГУ оплату договоров на вывоз, утилизацию, захоронение отходов производства отражают по коду 225. Оплату услуг по обращению с твердыми коммунальными отходами (ТКО) показывают по подстатье 223.
Минфин отметил:
По общему правилу учреждения заключают договоры об оказании услуг по обращению с ТКО с региональным оператором.
",https://www.consultant.ru/legalnews/20358/,2022-9-20
"Суд напомнил: госслужащего нельзя уволить за неоднократные проступки, если его за них уже наказали","За 3 проступка чиновнику объявили замечание и 2 выговора. Позднее с ним расторгли контракт из-за неоднократного неисполнения обязанностей, хотя новых нарушений он не допускал.
Суд восстановил чиновника. По Закону о госслужбе увольнение за неоднократные проступки — это наказание. За каждое нарушение можно применить только 1 взыскание. Служащего уже наказали за все прежние проступки, поэтому взыскивать за них еще раз нельзя.
",https://www.consultant.ru/legalnews/20342/,2022-9-20
"Подготовили форму плана мероприятий, которые проводят по итогам экспертизы качества медпомощи по ОМС","По правилам контроля медпомощи по ОМС медорганизации должны составлять план устранения нарушений, которые выявила экспертиза качества. ФФОМС разработал его форму. Проект проходит общественное обсуждение до 30 сентября включительно.
В документе предлагают фиксировать, в частности:
Форму будут заполнять по каждой экспертизе с учетом всех нарушений.
Напомним, при согласии с заключением экспертизы план формируют в течение 30 дней со дня ее завершения или по истечении 6 месяцев после оказания медпомощи.
",https://www.consultant.ru/legalnews/20356/,2022-9-20
Для физлиц и ИП хотят продлить срок обращения за потребительскими кредитными каникулами,"Вероятно, граждане и ИП смогут до 31 марта 2023 года потребовать, например, от банка или МФО максимум 6-месячную отсрочку платежей по кредитам или займам. Проект подготовил Минфин. Общественное обсуждение документа завершат 3 октября.
Сейчас по закону обратиться за каникулами можно до 30 сентября. В нем эту дату менять не планируют. Однако правительство вправе продлить срок, поэтому Минфин разработал поправку к одному из постановлений. Оно определяет максимальные размеры кредитов и займов для запроса потребительских каникул (сходной меры для малого и среднего бизнеса из ряда отраслей постановление не касается).
Напомним, среди условий потребительских каникул есть такие:
",https://www.consultant.ru/legalnews/20355/,2022-9-20
"Разъяснили, когда можно уволить сотрудника, который прогулял день после больничного","Если работник не вышел на работу после больничного, с ним можно расторгнуть трудовой договор. Делать это следует не ранее даты окончания периода временной нетрудоспособности, хотя последний рабочий день предшествовал болезни. Такие разъяснения выпустил Роструд.
Как уволить за прогул, подскажет готовое решение.
",https://www.consultant.ru/legalnews/20352/,2022-9-20
Топ-3 споров о необоснованной налоговой выгоде: март – август 2022 года,"Налогоплательщик оказал услуги по договору в I квартале, но деньги за них получил только в IV. Инспекция решила:
Налоговая опиралась на договоры займа, искусственное сдерживание доходов, формальное использование кассового метода, фиктивный документооборот.
АС Восточно-Сибирского округа поддержал инспекцию только в части. Проверяющие смогли доказать перечисление выручки в виде займа через зависимых лиц. Однако это не значит, что предприниматель получил доход в I квартале. Аффилированность не говорит о возможности использовать деньги на счетах другого лица. Право на спецрежим налогоплательщик утратил с квартала, в котором получил выручку на свой счет.
Документ: Постановление АС Восточно-Сибирского округа от 27.05.2022 по делу N А19-529/2021
Организация заключила договоры займа с иностранной компанией, а позже отказалась от процентов по одному из них.
Проверяющие решили: налогоплательщик получил необоснованную налоговую выгоду от зависимого лица — не отразил во внереализационных доходах проценты и курсовые разницы по долгу. В результате был доначислен налог на прибыль.
АС Центрального округа инспекцию не поддержал.
Он установил, что иностранная компания не вернула долг в срок, поэтому налогоплательщик взыскал его и проценты по договору через суд. Однако исполнительное производство не открыли. Из-за тяжелого финансового положения стороны договорились не начислять проценты в обмен на возврат основного долга.
Кроме того, суд отметил: зависимость лиц означает, что есть риск влияния на условия и результаты сделок. Однако налоговый режим не должен автоматически становиться для таких лиц более обременительным. Взаимозависимость сама по себе не позволяет признать налоговую выгоду необоснованной.
Документ: Постановление АС Центрального округа от 18.03.2022 по делу N А35-8745/2019
Организация разделила бизнес, чтобы формально сохранить право на УСН. Инспекция объединила доходы всех подконтрольных лиц и доначислила налоги по общей системе.
Один из участников схемы посчитал: так как он перечислял налог по УСН, у него образовалась переплата. Он обратился за ее возвратом. Инспекция отказала.
Нижестоящие суды встали на сторону компании. Они также решили, что срок на возврат налога надо считать с момента решения по выездной проверке в отношении организатора схемы. Только после этого остальные участники могли узнать о переплате по УСН.
ВС РФ доводы судов отклонил. При незаконном дроблении бизнеса объединяют не только доходы группы, но и уплаченные налоги по спецрежиму. Причем так, как если бы их перечислял организатор схемы за всех подконтрольных лиц. Эти налоги нужно учитывать при определении обязательств по общей системе, их нельзя считать переплатой.
Кроме того, судебная коллегия установила, что организатор схемы долг перед бюджетом не погасил. Поэтому требовать возврата переплаты участник группы не может, его права не были нарушены.
Также ВС РФ указал: хотя инспекция не учла платежи по УСН по итогам выездной проверки, она должна это сделать на основании судебного акта.
Отметим, данную позицию ФНС рекомендует подчиненным использовать в работе.
Документ: Определение ВС РФ от 23.03.2022 N 307-ЭС21-17713
",https://www.consultant.ru/legalnews/20326/,2022-9-20
Банки не должны публиковать отчетность на общедоступных ресурсах до 1 января,"Банк России продлил до 1 января 2023 года запрет для кредитных организаций раскрывать ряд сведений на общедоступных ресурсах. Ограничение на раскрытие финансовой отчетности и отдельных ее элементов сохраняется. Кроме того, до следующего года на сайте регулятора не станут раскрывать отчетность банков.
В дальнейшем предполагают раскрывать информацию постепенно – пока ЦБ РФ прорабатывает уровень детализации раскрытия и перечень наиболее чувствительных сведений.
",https://www.consultant.ru/legalnews/20350/,2022-9-20
Суды отклонили ссылку поставщика на рост цен из-за санкций и не стали расторгать госконтракт,"В январе стороны заключили контракт на поставку бумаги. В марте поставщик предложил расторгнуть сделку по соглашению — она стала убыточной из-за удорожания материалов. Заказчик отказал.
Суды контракт не расторгли:
Отметим, недавно 12-й ААС тоже не увидел в увеличении цен из-за санкций существенного изменения обстоятельств. Суд отметил: стороны должны были прогнозировать экономическую ситуацию и не могли исключать вероятность роста цен.
",https://www.consultant.ru/legalnews/20331/,2022-9-20
Разработали проекты о контроле за соблюдением антикризисных мер и штрафах за их нарушение,"По проекту с 1 июля 2023 года следить за соблюдением антикризисных мер будут ФНС и ФТС. Им дадут право запрашивать у граждан и российских юрлиц соответствующие документы и сведения. На их передачу отведут минимум 7 рабочих дней с даты запроса.
Правительство определит порядок контроля и правила представления документов и информации.
Другого контролера (ЦБ РФ) закрепят за банками, некредитными финансовыми организациями, отечественными эмитентами эмиссионных ценных бумаг и пр. В отношении эмитентов он будет следить за корректным исполнением обязательств по таким ценным бумагам и т.д.
К новому виду контроля запретят применять Закон о госконтроле.
Граждан, ИП, самозанятых, должностных лиц и компании хотят штрафовать в размере от 20 до 40% суммы операции, которую провели, в частности, с нарушением антикризисных требований. Максимальный штраф для должностных лиц — 30 тыс. руб.
Если несоблюдение мер не имеет денежного выражения, штрафы такие:
Новшества могут вступить в силу 1 июля 2023 года. Они не грозят, например, резидентам из числа банков и субъектов страхового дела.
Напомним, в июле 2022 года снизили штрафы за ряд валютных нарушений.
",https://www.consultant.ru/legalnews/20351/,2022-9-19
"Роструд: нет нарушения в том, что срок выплаты зарплаты увеличился из-за длины месяца","Когда в месяце 31 день, интервал между начислениями работникам превышает 15 дней. Ведомство в этом не видит нарушений. Нет необходимости перечислять зарплату на день раньше. Сотрудники должны получать ее в определенные даты, например 5-го и 20-го числа.
В какие дни нужно начислять аванс и вторую часть зарплаты, подскажет путеводитель.
",https://www.consultant.ru/legalnews/20349/,2022-9-19
Хотят утвердить новую форму соглашения о субсидии федеральным учреждениям на госзадание,"Новую типовую форму планируют применять начиная с соглашений на 2023 год. Допсоглашения на этот и последующие годы предлагают заключать тоже по обновленному шаблону.
В формах уточнят содержание многих пунктов, добавят ряд положений. Например, предусмотрят обязанности, которые касаются промежуточных отчетов. Как и сейчас, учреждения будут их подавать, только если учредитель потребует этого в задании.
В состав приложений к типовой форме соглашения включат 5 новых шаблонов для учредителей:
Другие формы приложений обновят.
Приказ N 198н, по которому соглашения заключают сейчас, хотят отменить с 1 января 2023 года.
Общественное обсуждение проекта завершат 30 сентября.
",https://www.consultant.ru/legalnews/20347/,2022-9-19
Утвердили формат электронного акта о приемке работ при строительном подряде,"Приказ с утвержденным форматом акта вступает в силу 17 октября. Акт используют для сдачи и приемки результата работ по договору строительного подряда. Формат описывает требования к XML-файлам, которыми обмениваются подрядчик и заказчик.
Электронная форма поможет налогоплательщикам сократить время на обмен документами между контрагентами и автоматизировать обработку данных.
",https://www.consultant.ru/legalnews/20346/,2022-9-19
"Разъяснили, в каких случаях родителей детей старше 4 лет размещают в стационарах бесплатно","Минздрав сообщил, как определять медпоказания, при которых законный представитель ребенка старше 4 лет, в т.ч. ребенка-инвалида, имеет право на бесплатные спальное место и питание в стационаре. Для этого медорганизация должна решить, нужен ли пациенту индивидуальный присмотр и уход.
Рекомендовали относить к таким показаниям:
В иных случаях решение о наличии показаний принимает лечащий врач.
",https://www.consultant.ru/legalnews/20345/,2022-9-19
Планируют ужесточить правила маркировки и розничной продажи алкоголя,"Хотят запретить торговать в розницу алкогольной продукцией, если, например, на ее этикетке не указали: ""Чрезмерное употребление алкоголя вредит Вашему здоровью! Алкоголь Вам враг!"" (п. 1 проекта). Поправки поступили в Госдуму.
Фразу обяжут размещать на белом фоне в красной рамке. Она должна занимать минимум 20% площади этикетки, контрэтикетки или упаковки. Текст потребуют наносить прописными буквами черного цвета, легкочитаемым шрифтом максимального размера. В ту же рамку нужно будет поместить сведения в виде рисунков о том, что алкоголь противопоказан лицам до 18 лет, беременным и др. (п. 3 проекта).
Сейчас Закон об алкогольном регулировании не определяет, как именно нужно сообщать потребителю о вреде алкоголя. При этом, например, ГОСТ о солодовых напитках закрепляет маркировку надписью ""Чрезмерное употребление алкоголя вредит Вашему здоровью"". Напомним, по общему правилу ГОСТы применять необязательно.
С 2024 года заработает отраслевой техрегламент. Он предусматривает более короткое предупреждение и менее жесткие правила его оформления, чем проект.
Предлагают принять и другие поправки.
",https://www.consultant.ru/legalnews/20343/,2022-9-19
Важные новости для юриста за неделю с 12 по 16 сентября,"См. материал о новых антикризисных мерах 2022 года.
С 1 октября в договор банковского вклада с физлицом нужно включать таблицу условий. Подробнее в нашей новости.
ФАС и ЦБ РФ рекомендуют давать клиентам доступ к полным правилам обслуживания платежных карт с опцией кешбэка — возврата части цены покупки деньгами, баллами, милями и др. Подробнее в нашей новости.
В ряде договоров банковского вклада необходимо будет указывать минимальную гарантированную ставку. Подробнее в нашей новости.
Планируют, что прекратить работу юрлица — субъекта МСП можно будет проще и быстрее. Подробнее в нашей новости.
",https://www.consultant.ru/legalnews/20329/,2022-9-19
Важные новости для бухгалтера за неделю с 12 по 16 сентября,"См. материал о новых антикризисных мерах 2022 года.
Росстат скорректировал форму 5-З ""Сведения о затратах на производство и продажу продукции (товаров, работ, услуг)"", а также указания по ее заполнению. Обновленную статформу сдают с отчета за январь – март 2023 года.
ФНС утвердила новую форму сообщения о наличии у организации транспорта или недвижимости, с которой налог платят по кадастровой стоимости. Установили также порядок заполнения и формат представления в электронном виде. Подают такую форму с 1 января.
Минфин рассмотрел вопрос об уплате взносов при покупке сотрудникам подарков и билетов на зрелищные мероприятия. Ведомство пояснило: подарки и билеты облагают взносами. Источник финансирования неважен.
Применять мобильный телефон как кассу или вместо нее нельзя. Как указала налоговая служба, в мобильном нет устройства для печати фискальных документов, фискального накопителя и иных программно-аппаратных средств. Телефон не внесен в реестр ККТ. Значит, он не соответствует требованиям, которые закон устанавливает к кассам.
",https://www.consultant.ru/legalnews/20330/,2022-9-19
С отчета за 2022 год нужно использовать обновленную статформу 4-инновация,"Росстат утвердил новые формы статнаблюдения в сфере образования, науки, инноваций и ИТ. Изменения коснулись среди прочего формы 4-инновация. По сравнению с прежней формой, например:
",https://www.consultant.ru/legalnews/20325/,2022-9-19
Удержанный излишек по командировочным не восстановили на лицевом счете — суд счел траты нецелевыми,"Госорган перечислил аванс на командировочные по КВР 122. Неиспользованный остаток удержали из зарплаты сотрудника. В итоге на лицевом счете образовались неверные суммы:
Контролеры и суд признали нецелевкой лишние затраты по КВР 122. Госорган фактически выплатил по этому коду часть зарплаты. Удержанные суммы надо было зачислить на лицевой счет по КВР 122.
Как провести такую операцию, рекомендуем уточнить по месту обслуживания счета.
",https://www.consultant.ru/legalnews/20328/,2022-9-19
Чиновника ознакомили с должностным регламентом после совершения проступка — суд отменил взыскание,"Госслужащий не исполнил обязанность, которую закрепили в должностном регламенте. Но с этим документом его ознакомили лишь во время служебной проверки. По итогам сотруднику объявили замечание.
Суд наказание не одобрил. На момент проступка служащий не знал содержания регламента. Обвинять его в нарушении нельзя.
",https://www.consultant.ru/legalnews/20327/,2022-9-19
Независимая гарантия при закупках у СМСП по Закону N 223-ФЗ: важные изменения с октября 2022 года,"При электронных конкурентных закупках среди СМСП заказчики могут требовать обеспечения заявки и договора. По выбору участника обеспечение можно представить в виде независимой гарантии.
Подробности:
В Законе N 223-ФЗ установили основные требования к обеспечительной гарантии. Так, выдать ее могут те же гаранты, что и по Закону N 44-ФЗ:
Подробности:
При закупках, которые объявят после 1 октября, к гарантиям предъявляют доптребования. В частности, их нужно составлять по типовым формам. Среди прочего в них включают условие о том, что банк или региональная гарантийная организация должны выполнять обязательства, даже если их исключили из соответствующих перечней.
Подробности:
Перечень условий гарантии не исчерпывающий. Гарантию для обеспечения заявки и договора можно дополнить иными условиями. Они не должны противоречить:
Ряд условий нельзя включать в гарантию. Например, требование использовать информсистемы, которые берут плату при подаче запроса о выплате по гарантии в форме электронного документа.
",https://www.consultant.ru/legalnews/20333/,2022-9-19
Список товаров для параллельного импорта могут скорректировать,"Минпромторг предложил поправки к переченю товаров для ввоза в РФ без согласия правообладателей. Например, в нем могут появиться виски, ром, ликеры и аперитивы различных брендов.
Также могут расширить возможности импорта товаров из группы 27 ТН ВЭД ЕАЭС, к которым относят среди прочего нефть и продукты ее перегонки. В проекте есть и другие изменения.
",https://www.consultant.ru/legalnews/20341/,2022-9-17
